,address,zipcode,city,state,latitude,longitude,usecode,bedrooms,amount,last-updated,rent,rentPerUnit,totalMonthlyIncome,downPayment,loanAmount,interestRate,pmiRate,loanTerm_years,paymentsPerYear,taxRate,insuranceRate,monthlyInterest,monthlyPrincipal,monthlyP&I,monthlyTaxes,monthlyInsurance,monthlyPMI,subTotalMonthlyPayment,vacancy,capitalExpenditures,maintenance,subtotalMonthlyReserves,totalMonthlyExpenses,rehabCost,closingCosts,initialInvestment,monthlyCashFlow,yearlyLoanPaydown,appreciationAmount,oneYearNWROI
1591,727 10th st,80302,Boulder,CO,40.000729,-105.28023,SingleFamily,3.0,1077359.0,01/08/2020,3200.0,1600.0,4800.0,37707.565,1039651.4349999999,0.0366,0.01,30,12,0.008,0.005,3170.93687675,1426.9215945375001,4597.8584712875,718.2393333333333,448.89958333333334,866.3761958333333,6631.3735837875,100,100,100,300,6931.3735837875,20000,21547.18,79254.745,-2131.3735837875,17123.059134450003,64641.54,0.9512126514191674
784,13458 marion st,80241,Thornton,CO,39.939896999999995,-104.96665300000001,SingleFamily,4.0,473996.0,01/08/2020,2500.0,833.3333333333334,3333.3333333333335,16589.86,457406.14,0.0366,0.01,30,12,0.008,0.005,1395.088727,627.78992715,2022.87865415,315.99733333333336,197.49833333333333,381.1717833333334,2917.5461041500002,100,100,100,300,3217.5461041500002,20000,9479.92,46069.78,115.78722918333324,7533.4791258000005,28439.76,1.0280640774928815
1837,14066 e 22nd pl,80011,Aurora,CO,39.750015000000005,-104.8242,Triplex,6.0,483293.0,01/08/2020,1795.0,359.0,2154.0,16915.255,466377.745,0.0366,0.01,30,12,0.008,0.005,1422.45212225,640.1034550125,2062.5555772625003,322.19533333333334,201.37208333333334,388.6481208333334,2974.7711147625,100,100,100,300,3274.7711147625,20000,9665.86,46581.115000000005,-1120.7711147625,7681.24146015,28997.579999999998,0.5911745153159171
1645,6568 s kewaunee way,80016,Aurora,CO,39.597539000000005,-104.69145300000001,SingleFamily,4.0,510717.0,01/08/2020,2600.0,866.6666666666666,3466.6666666666665,17875.095,492841.90499999997,0.0366,0.01,30,12,0.008,0.005,1503.16781025,676.4255146125,2179.5933248625,340.478,212.79875,410.70158749999996,3143.5716623625003,100,100,100,300,3443.5716623625003,20000,10214.34,48089.435,23.095004304166196,8117.10617535,30643.02,1.0280275953959535
1204,3790 longwood ave,80305,Boulder,CO,39.969085,-105.24879299999999,SingleFamily,4.0,1494415.0,01/08/2020,4817.0,1605.6666666666667,6422.666666666667,52304.525,1442110.4749999999,0.0366,0.01,30,12,0.008,0.005,4398.43694875,1979.2966269375,6377.7335756875,996.2766666666666,622.6729166666667,1201.7587291666666,9198.441888187499,100,100,100,300,9498.441888187499,20000,29888.3,102192.825,-3075.775221520832,23751.559523249998,89664.9,0.9372004038933263
1257,2770 lafayette dr,80305,Boulder,CO,39.96856,-105.25768899999998,SingleFamily,3.0,1097082.0,01/08/2020,3433.0,1716.5,5149.5,38397.87,1058684.13,0.0366,0.01,30,12,0.008,0.005,3228.9865964999995,1453.0439684249998,4682.030564924999,731.388,457.1175,882.2367749999999,6752.772839924999,100,100,100,300,7052.772839924999,20000,21941.64,80339.51000000001,-1903.272839924999,17436.5276211,65824.92,1.0084723387284786
295,7659 s dunkirk st,80016,Centennial,CO,39.578733,-104.765407,SingleFamily,4.0,919834.0,01/08/2020,4248.0,1416.0,5664.0,32194.190000000002,887639.8099999999,0.0366,0.01,30,12,0.008,0.005,2707.3014205,1218.285639225,3925.587059725,613.2226666666667,383.26416666666665,739.6998416666667,5661.773734725,100,100,100,300,5961.773734725,20000,18396.68,70590.87,-297.7737347250004,14619.4276707,55190.04,1.1790219167719564
159,6308 s poplar ct,80111,Centennial,CO,39.602073,-104.906571,SingleFamily,4.0,669701.0,01/08/2020,3115.0,1038.3333333333333,4153.333333333333,23439.535000000003,646261.465,0.0366,0.01,30,12,0.008,0.005,1971.09746825,886.9938607125,2858.0913289625,446.46733333333333,279.0420833333333,538.5512208333333,4122.1519664625,100,100,100,300,4422.1519664625,20000,13394.02,56833.55500000001,-268.8186331291672,10643.92632855,40182.06,1.0567729351260884
719,3483 e 114th dr,80233,Thornton,CO,39.903032,-104.94658600000001,SingleFamily,2.0,320799.0,01/08/2020,1800.0,1800.0,3600.0,11227.965000000002,309571.035,0.0366,0.01,30,12,0.008,0.005,944.1916567499999,424.8862455375,1369.0779022875,213.866,133.66625000000002,257.9758625,1974.5860147874998,100,100,100,300,2274.5860147875,20000,6415.9800000000005,37643.94500000001,1325.4139852125,5098.63494645,19247.94,1.6430675044552312
428,5372 e 128th cir,80241,Thornton,CO,39.929817,-104.926721,MultiFamily2To4,4.0,371281.0,01/08/2020,2195.0,731.6666666666666,2926.6666666666665,12994.835000000001,358286.165,0.0366,0.01,30,12,0.008,0.005,1092.77280325,491.74776146249997,1584.5205647125,247.52066666666667,154.70041666666665,298.57180416666665,2285.3134522125,100,100,100,300,2585.3134522125,20000,7425.62,40420.455,341.3532144541664,5900.97313755,22276.86,1.0156756451900404
449,7416 e 148th pl,80602,Brighton,CO,39.965066,-104.902098,Condominium,3.0,530520.0,01/08/2020,2700.0,1350.0,4050.0,18568.2,511951.8,0.0366,0.01,30,12,0.008,0.005,1561.45299,702.6538455,2264.1068354999998,353.68,221.04999999999998,426.6265,3265.4633354999996,100,100,100,300,3565.4633354999996,20000,10610.4,49178.6,484.53666450000037,8431.846146,31831.199999999997,1.2663533756552647
1961,7213 s scottsburg way,80016,Aurora,CO,39.585638,-104.676346,SingleFamily,4.0,482662.0,01/08/2020,2350.0,783.3333333333334,3133.3333333333335,16893.170000000002,465768.82999999996,0.0366,0.01,30,12,0.008,0.005,1420.5949314999998,639.2677191749999,2059.8626506749997,321.7746666666667,201.10916666666665,388.14069166666667,2970.8871756749995,100,100,100,300,3270.8871756749995,20000,9653.24,46546.409999999996,-137.55384234166604,7671.212630099999,28959.719999999998,0.9534631461803392
1530,1103 pennsylvania ave,80302,Boulder,CO,40.00874,-105.2785,SingleFamily,4.0,1372125.0,01/08/2020,4500.0,1500.0,6000.0,48024.37500000001,1324100.625,0.0366,0.01,30,12,0.008,0.005,4038.50690625,1817.3281078125,5855.835014062501,914.75,571.71875,1103.4171875,8445.7209515625,100,100,100,300,8745.7209515625,20000,27442.5,95466.875,-2745.7209515625,21807.93729375,82327.5,0.9342170870786333
170,7334 s quince ct,80112,Centennial,CO,39.583501,-104.90070700000001,SingleFamily,3.0,490655.0,01/08/2020,2495.0,1247.5,3742.5,17172.925000000003,473482.075,0.0366,0.01,30,12,0.008,0.005,1444.12032875,649.8541479375,2093.9744766875,327.10333333333335,204.43958333333333,394.56839583333334,3020.0857891875003,100,100,100,300,3320.0857891875003,20000,9813.1,46986.025,422.41421081249973,7798.24977525,29439.3,1.219011829687657
662,12840 trenton st,80602,Thornton,CO,39.929433,-104.896957,SingleFamily,3.0,394168.0,01/08/2020,2300.0,1150.0,3450.0,13795.880000000001,380372.12,0.0366,0.01,30,12,0.008,0.005,1160.134966,522.0607347,1682.1957007,262.77866666666665,164.23666666666668,316.97676666666666,2426.1878007,100,100,100,300,2726.1878007,20000,7883.360000000001,41679.240000000005,723.8121993,6264.7288164,23650.079999999998,1.2572339420776382
478,13955 glencoe st,80602,Thornton,CO,39.949346000000006,-104.92612,SingleFamily,3.0,479822.0,01/08/2020,2600.0,1300.0,3900.0,16793.77,463028.23,0.0366,0.01,30,12,0.008,0.005,1412.2361015,635.506245675,2047.7423471749998,319.8813333333333,199.92583333333334,385.8568583333333,2953.406372175,100,100,100,300,3253.406372175,20000,9596.44,46390.21000000001,646.5936278250001,7626.074948099999,28789.32,1.2885157985273183
55,6701 s franklin st,80122,Centennial,CO,39.594856,-104.970357,SingleFamily,2.0,468771.0,01/08/2020,2275.0,2275.0,4550.0,16406.985,452364.015,0.0366,0.01,30,12,0.008,0.005,1379.7102457500002,620.8696105875001,2000.5798563375004,312.514,195.32125,376.9700125,2885.3851188375,100,100,100,300,3185.3851188375,20000,9375.42,45782.405,1364.6148811624998,7450.435327050001,28126.26,1.7310596483736491
636,13080 uinta st,80602,Thornton,CO,39.93334,-104.89413799999998,SingleFamily,4.0,482641.0,01/08/2020,2490.0,830.0,3320.0,16892.435,465748.565,0.0366,0.01,30,12,0.008,0.005,1420.53312325,639.2399054625,2059.7730287125,321.7606666666667,201.10041666666666,388.12380416666673,2970.7579162125,100,100,100,300,3270.7579162125,20000,9652.82,46545.255,49.24208378750018,7670.87886555,28958.46,1.013642397511841
673,16537 lafayette st,80602,Brighton,CO,39.994749,-104.96750700000001,SingleFamily,5.0,489687.0,01/08/2020,2580.0,645.0,3225.0,17139.045000000002,472547.95499999996,0.0366,0.01,30,12,0.008,0.005,1441.2712627499998,648.5720682374999,2089.8433309875,326.458,204.03625,393.7899625,3014.1275434875,100,100,100,300,3314.1275434875,20000,9793.74,46932.784999999996,-89.12754348750013,7782.864818849999,29381.219999999998,0.9339857904660889
1603,3207 s biscay way,80013,Aurora,CO,39.658281,-104.768723,SingleFamily,3.0,386986.0,01/08/2020,2200.0,1100.0,3300.0,13544.510000000002,373441.49,0.0366,0.01,30,12,0.008,0.005,1138.9965445,512.548445025,1651.544989525,257.99066666666664,161.24416666666667,311.20124166666665,2381.981064525,100,100,100,300,2681.981064525,20000,7739.72,41284.23,618.018935475,6150.581340299999,23219.16,1.210776331931103
1735,17150 e kent dr,80013,Aurora,CO,39.648859,-104.787458,SingleFamily,4.0,383598.0,01/08/2020,2245.0,748.3333333333334,2993.3333333333335,13425.930000000002,370172.07,0.0366,0.01,30,12,0.008,0.005,1129.0248135,508.06116607499996,1637.0859795749998,255.732,159.8325,308.47672500000004,2361.1272045749997,100,100,100,300,2661.1272045749997,20000,7671.96,41097.89,332.20612875833376,6096.733992899999,23015.879999999997,1.023874645097352
158,19914 e progress pl,80015,Centennial,CO,39.621041999999996,-104.755701,SingleFamily,3.0,444641.0,01/08/2020,2400.0,1200.0,3600.0,15562.435000000001,429078.565,0.0366,0.01,30,12,0.008,0.005,1308.68962325,588.9103304625,1897.5999537125,296.42733333333337,185.26708333333332,357.56547083333334,2736.8598412124998,100,100,100,300,3036.8598412124998,20000,8892.82,44455.255,563.1401587875002,7066.9239655500005,26678.46,1.235018579265826
1676,2402 n granby way,80011,Aurora,CO,39.751999999999995,-104.810415,SingleFamily,4.0,339823.0,01/08/2020,2025.0,675.0,2700.0,11893.805,327929.195,0.0366,0.01,30,12,0.008,0.005,1000.18404475,450.0828201375,1450.2668648875,226.54866666666666,141.59291666666667,273.2743291666667,2091.6827773875,100,100,100,300,2391.6827773875,20000,6796.46,38690.265,308.3172226124998,5400.99384165,20389.38,0.9715668919042038
1201,473 juniper ave,80304,Boulder,CO,40.037525,-105.29026,SingleFamily,4.0,2049159.0,01/08/2020,5522.0,1840.6666666666667,7362.666666666667,71720.565,1977438.4349999998,0.0366,0.01,30,12,0.008,0.005,6031.187226749999,2714.0342520374998,8745.221478787498,1366.106,853.81625,1647.8653625,12613.009091287498,100,100,100,300,12913.009091287498,20000,40983.18,132703.745,-5550.3424246208315,32568.411024449997,122949.54,0.836463522027958
1274,"439 canyon blvd,",80302,Boulder,CO,40.015181,-105.28936000000002,SingleFamily,2.0,734481.0,01/08/2020,2500.0,2500.0,5000.0,25706.835000000003,708774.1649999999,0.0366,0.01,30,12,0.008,0.005,2161.7612032499997,972.7925414624999,3134.5537447125,489.654,306.03375,590.6451374999999,4520.8866322124995,100,100,100,300,4820.8866322124995,20000,14689.62,60396.45500000001,179.11336778750047,11673.51049755,44068.86,1.4552465192038173
152,1587 e nichols cir,80122,Centennial,CO,39.571565,-104.969981,SingleFamily,3.0,415308.0,01/08/2020,2200.0,1100.0,3300.0,14535.78,400772.22,0.0366,0.01,30,12,0.008,0.005,1222.355271,550.05987195,1772.4151429499998,276.872,173.045,333.97684999999996,2556.3089929499997,100,100,100,300,2856.3089929499997,20000,8306.16,42841.94,443.6910070500003,6600.7184634000005,24918.48,1.1680958086398514
535,9522 cherry st,80229,Thornton,CO,39.868989,-104.9345,SingleFamily,3.0,403470.0,01/08/2020,2200.0,1100.0,3300.0,14121.45,389348.55,0.0366,0.01,30,12,0.008,0.005,1187.5130775,534.380884875,1721.893962375,268.98,168.1125,324.45712499999996,2483.443587375,100,100,100,300,2783.443587375,20000,8069.400000000001,42190.85,516.5564126250001,6412.5706185,24208.2,1.1855520230097285
1817,12318 e bates cir,80014,Aurora,CO,39.664347,-104.843556,SingleFamily,4.0,432987.0,01/08/2020,2350.0,783.3333333333334,3133.3333333333335,15154.545000000002,417832.45499999996,0.0366,0.01,30,12,0.008,0.005,1274.3889877499998,573.4750444875,1847.8640322375,288.658,180.41125,348.19371249999995,2665.1269947375,100,100,100,300,2965.1269947375,20000,8659.74,43814.284999999996,168.20633859583359,6881.70053385,25979.219999999998,1.0106155240693762
249,5378 e costilla dr,80122,Centennial,CO,39.589996,-104.92565400000001,SingleFamily,4.0,465366.0,01/08/2020,2113.0,704.3333333333334,2817.3333333333335,16287.810000000001,449078.19,0.0366,0.01,30,12,0.008,0.005,1369.6884794999999,616.3598157749999,1986.0482952749999,310.24399999999997,193.9025,374.231825,2864.426620275,100,100,100,300,3164.426620275,20000,9307.32,45595.13,-347.0932869416665,7396.317789299999,27921.96,0.868626942087894
1886,1234 n fraser st,80011,Aurora,CO,39.734097999999996,-104.811447,SingleFamily,4.0,355208.0,01/08/2020,2100.0,700.0,2800.0,12432.28,342775.72,0.0366,0.01,30,12,0.008,0.005,1045.465946,470.45967570000005,1515.9256217000002,236.80533333333335,148.00333333333333,285.64643333333333,2186.3807217000003,100,100,100,300,2486.3807217000003,20000,7104.16,39536.44,313.6192782999997,5645.516108400001,21312.48,0.9895030368945712
538,14065 fillmore dr,80602,Thornton,CO,39.951864,-104.95244199999999,SingleFamily,3.0,544413.0,01/08/2020,2804.0,1402.0,4206.0,19054.455,525358.5449999999,0.0366,0.01,30,12,0.008,0.005,1602.3435622499999,721.0546030124999,2323.3981652625,362.942,226.83875,437.79878749999995,3350.9777027624996,100,100,100,300,3650.9777027624996,20000,10888.26,49942.715000000004,555.0222972375004,8652.65523615,32664.78,1.2975206254405673
312,5614 s laredo st,80015,Centennial,CO,39.61466,-104.800461,SingleFamily,5.0,655505.0,01/08/2020,3003.0,750.75,3753.75,22942.675000000003,632562.325,0.0366,0.01,30,12,0.008,0.005,1929.3150912499998,868.1917910624999,2797.5068823125,437.00333333333333,273.12708333333336,527.1352708333333,4034.7725698125,100,100,100,300,4334.7725698125,20000,13110.1,56052.775,-581.0225698124996,10418.301492749999,39330.299999999996,0.9238673848886161
1770,2225 n geneva st,80010,Aurora,CO,39.74984,-104.86851200000001,SingleFamily,3.0,300602.0,01/08/2020,1875.0,937.5,2812.5,10521.070000000002,290080.93,0.0366,0.01,30,12,0.008,0.005,884.7468365,398.136076425,1282.882912925,200.40133333333335,125.25083333333333,241.73410833333332,1850.269187925,100,100,100,300,2150.269187925,20000,6012.04,36533.11,662.2308120749999,4777.6329171,18036.12,1.1499300952478448
1835,2451 s macon way,80014,Aurora,CO,39.670946,-104.855092,SingleFamily,2.0,394953.0,01/08/2020,2200.0,2200.0,4400.0,13823.355000000001,381129.64499999996,0.0366,0.01,30,12,0.008,0.005,1162.4454172499998,523.1004377625,1685.5458550124997,263.302,164.56375,317.60803749999997,2431.0196425124996,100,100,100,300,2731.0196425124996,20000,7899.06,41722.415,1668.9803574875004,6277.205253149999,23697.18,1.8312015146534544
107,5180 s telluride st,80015,Centennial,CO,39.622715,-104.78208599999999,SingleFamily,4.0,422101.0,01/08/2020,2300.0,766.6666666666666,3066.6666666666665,14773.535000000002,407327.46499999997,0.0366,0.01,30,12,0.008,0.005,1242.34876825,559.0569457125,1801.4057139625,281.40066666666667,175.87541666666667,339.43955416666665,2598.1213514625,100,100,100,300,2898.1213514625,20000,8442.02,43215.55500000001,168.5453152041664,6708.68334855,25326.059999999998,1.000965673841282
287,8895 e phillips pl,80112,Centennial,CO,39.568222999999996,-104.88603300000001,SingleFamily,6.0,608680.0,01/08/2020,2775.0,555.0,3330.0,21303.800000000003,587376.2,0.0366,0.01,30,12,0.008,0.005,1791.49741,806.1738345,2597.6712445,405.7866666666667,253.61666666666667,489.48016666666666,3746.5547445,100,100,100,300,4046.5547445,20000,12173.6,53477.4,-716.5547445000002,9674.086014,36520.799999999996,0.8275688249615724
1952,4886 s argonne st,80015,Aurora,CO,39.626806,-104.769883,SingleFamily,3.0,398553.0,01/08/2020,2200.0,1100.0,3300.0,13949.355000000001,384603.64499999996,0.0366,0.01,30,12,0.008,0.005,1173.0411172499998,527.8685027624999,1700.9096200124998,265.702,166.06375,320.50303749999995,2453.1784075124997,100,100,100,300,2753.1784075124997,20000,7971.06,41920.415,546.8215924875003,6334.422033149999,23913.18,1.1929619767123014
639,9295 wigham st,80229,Thornton,CO,39.865210999999995,-104.95418000000001,SingleFamily,3.0,300967.0,01/08/2020,1800.0,900.0,2700.0,10533.845000000001,290433.15499999997,0.0366,0.01,30,12,0.008,0.005,885.82112275,398.6195052375,1284.4406279875,200.64466666666667,125.40291666666667,242.02762916666666,1852.5158404874999,100,100,100,300,2152.5158404875,20000,6019.34,36553.185,547.4841595124999,4783.4340628499995,18058.02,1.100075519465677
710,13668 valentia st,80602,Thornton,CO,39.945584999999994,-104.893906,SingleFamily,4.0,435423.0,01/08/2020,2495.0,831.6666666666666,3326.6666666666665,15239.805000000002,420183.195,0.0366,0.01,30,12,0.008,0.005,1281.55874475,576.7014351375,1858.2601798874998,290.282,181.42625,350.15266249999996,2680.1210923875,100,100,100,300,2980.1210923875,20000,8708.460000000001,43948.265,346.54557427916643,6920.417221649999,26125.379999999997,1.073633830891845
1360,940 quinn st,80303,Boulder,CO,40.004356,-105.250555,SingleFamily,3.0,585915.0,01/08/2020,2300.0,1150.0,3450.0,20507.025,565407.975,0.0366,0.01,30,12,0.008,0.005,1724.49432375,776.0224456875,2500.5167694375,390.60999999999996,244.13125000000002,471.1733125,3606.4313319375,100,100,100,300,3906.4313319375,20000,11718.300000000001,52225.325000000004,-456.4313319375001,9312.26934825,35154.9,1.0108121560756202
1436,218 arapahoe ave,80302,Boulder,CO,40.012341,-105.295286,Condominium,3.0,1727054.0,01/08/2020,5445.0,2722.5,8167.5,60446.89000000001,1666607.1099999999,0.0366,0.01,30,12,0.008,0.005,5083.1516855,2287.418258475,7370.569943975001,1151.3693333333333,719.6058333333334,1388.8392583333332,10630.384368975001,100,100,100,300,10930.384368975001,20000,34541.08,114987.97000000002,-2762.884368975001,27449.019101700003,103623.23999999999,1.1356635539700368
1963,12146 e kepner pl,80012,Aurora,CO,39.701271000000006,-104.846159,Townhouse,2.0,192119.0,01/08/2020,1295.0,1295.0,2590.0,6724.165000000001,185394.835,0.0366,0.01,30,12,0.008,0.005,565.4542467499999,254.45441103749997,819.9086577874999,128.07933333333332,80.04958333333333,154.49569583333331,1182.5332702874998,100,100,100,300,1482.5332702874998,20000,3842.38,30566.545000000002,1107.4667297125002,3053.4529324499995,11527.14,1.4201864714837744
494,4105 e 107th ct,80233,Thornton,CO,39.890339000000004,-104.93893899999999,SingleFamily,3.0,340464.0,01/08/2020,2050.0,1025.0,3075.0,11916.240000000002,328547.76,0.0366,0.01,30,12,0.008,0.005,1002.070668,450.9318006,1453.0024686,226.976,141.85999999999999,273.7898,2095.6282685999995,100,100,100,300,2395.6282685999995,20000,6809.28,38725.520000000004,679.3717314000005,5411.1816072,20427.84,1.1953740681597045
1748,15967 e 17th pl,80011,Aurora,CO,39.744364000000004,-104.802092,SingleFamily,3.0,286645.0,01/08/2020,1650.0,825.0,2475.0,10032.575,276612.425,0.0366,0.01,30,12,0.008,0.005,843.66789625,379.6505533125,1223.3184495625,191.09666666666666,119.43541666666668,230.51035416666664,1764.3608870625,100,100,100,300,2064.3608870625003,20000,5732.900000000001,35765.475,410.6391129374997,4555.80663975,17198.7,1.0228348985998368
1326,2280 floral dr,80304,Boulder,CO,40.029584,-105.266278,SingleFamily,4.0,808593.0,01/08/2020,2450.0,816.6666666666666,3266.6666666666665,28300.755,780292.245,0.0366,0.01,30,12,0.008,0.005,2379.8913472500003,1070.9511062625002,3450.8424535125005,539.062,336.91375,650.2435375,4977.0617410125,100,100,100,300,5277.0617410125,20000,16171.86,64472.615000000005,-2010.395074345833,12851.413275150002,48515.58,0.7296470351481789
1554,4040 evans dr,80303,Boulder,CO,40.001290999999995,-105.242856,SingleFamily,3.0,708144.0,01/08/2020,2950.0,1475.0,4425.0,24785.04,683358.96,0.0366,0.01,30,12,0.008,0.005,2084.244828,937.9101726,3022.1550005999998,472.096,295.06,569.4658,4358.7768006,100,100,100,300,4658.7768006,20000,14162.880000000001,58947.92,-233.77680059999966,11254.9220712,42488.64,1.1643878268139063
264,5263 s olathe cir,80015,Centennial,CO,39.620559,-104.79503100000001,SingleFamily,5.0,471274.0,01/08/2020,2345.0,586.25,2931.25,16494.59,454779.41,0.0366,0.01,30,12,0.008,0.005,1387.0772005,624.1847402249999,2011.261940725,314.18266666666665,196.36416666666665,378.9828416666667,2900.791615725,100,100,100,300,3200.791615725,20000,9425.48,45920.06999999999,-269.54161572500016,7490.216882699999,28276.44,0.8616528131163564
121,8200 s tamarac st,80112,Centennial,CO,39.567758000000005,-104.89618999999999,SingleFamily,4.0,562758.0,01/08/2020,2695.0,898.3333333333334,3593.3333333333335,19696.530000000002,543061.47,0.0366,0.01,30,12,0.008,0.005,1656.3374834999997,745.3518675749999,2401.6893510749996,375.172,234.4825,452.551225,3463.895076075,100,100,100,300,3763.895076075,20000,11255.16,50951.69,-170.56174274166642,8944.222410899998,33765.479999999996,1.0096419078150303
484,5781 e 127th pl,80602,Thornton,CO,39.926486,-104.92043400000001,SingleFamily,3.0,301568.0,01/08/2020,1849.0,924.5,2773.5,10554.880000000001,291013.12,0.0366,0.01,30,12,0.008,0.005,887.590016,399.4155072,1287.0055232,201.04533333333333,125.65333333333332,242.51093333333333,1856.2151231999999,100,100,100,300,2156.2151231999997,20000,6031.36,36586.24,617.2848768000003,4792.9860864,18094.079999999998,1.131258216422349
1981,19789 e 58th ave,80019,Aurora,CO,39.801834,-104.758371,SingleFamily,3.0,351883.0,01/08/2020,2150.0,1075.0,3225.0,12315.905,339567.095,0.0366,0.01,30,12,0.008,0.005,1035.67963975,466.0558378875,1501.7354776375,234.58866666666665,146.61791666666667,282.97257916666666,2165.9146401374996,100,100,100,300,2465.9146401374996,20000,7037.66,39353.565,759.0853598625004,5592.67005465,21112.98,1.2378719532271092
1732,4719 s biloxi way,80016,Aurora,CO,39.63084,-104.712011,SingleFamily,4.0,487155.0,01/08/2020,1750.0,583.3333333333334,2333.3333333333335,17050.425000000003,470104.575,0.0366,0.01,30,12,0.008,0.005,1433.81895375,645.2185291875,2079.0374829375,324.77000000000004,202.98125000000002,391.75381250000004,2998.5425454375,100,100,100,300,3298.5425454375,20000,9743.1,46793.525,-965.2092121041665,7742.622350250001,29229.3,0.6921772147962779
513,14564 high st,80602,Thornton,CO,39.960643,-104.963683,SingleFamily,4.0,482209.0,01/08/2020,2512.0,837.3333333333334,3349.3333333333335,16877.315000000002,465331.685,0.0366,0.01,30,12,0.008,0.005,1419.2616392500001,638.6677376625,2057.9293769125,321.47266666666667,200.92041666666668,387.7764041666667,2968.0988644125,100,100,100,300,3268.0988644125,20000,9644.18,46521.495,81.23446892083348,7664.01285195,28932.539999999997,1.023599230398765
1378,3065 24th st,80304,Boulder,CO,40.030953000000004,-105.266098,SingleFamily,3.0,841464.0,01/08/2020,2545.0,1272.5,3817.5,29451.24,812012.76,0.0366,0.01,30,12,0.008,0.005,2476.638918,1114.4875131000001,3591.1264311000004,560.976,350.60999999999996,676.6773000000001,5179.3897311,100,100,100,300,5479.3897311,20000,16829.28,66280.52,-1661.8897311,13373.850157200002,50487.84,0.8930076798431876
725,14020 hudson st,80602,Brighton,CO,39.949946000000004,-104.92348700000001,SingleFamily,5.0,558169.0,01/08/2020,2917.0,729.25,3646.25,19535.915,538633.085,0.0366,0.01,30,12,0.008,0.005,1642.83090925,739.2739091625001,2382.1048184125,372.11266666666666,232.5704166666667,448.8609041666666,3435.6488059125004,100,100,100,300,3735.6488059125004,20000,11163.380000000001,50699.295,-89.39880591250039,8871.286909950002,33490.14,0.9869888967686828
47,5986 s helena ct,80016,Centennial,CO,39.607083,-104.806554,SingleFamily,5.0,576979.0,01/08/2020,2994.0,748.5,3742.5,20194.265000000003,556784.735,0.0366,0.01,30,12,0.008,0.005,1698.19344175,764.1870487875,2462.3804905375,384.6526666666667,240.40791666666667,463.98727916666667,3551.4283530375,100,100,100,300,3851.4283530375,20000,11539.58,51733.845,-108.92835303750007,9170.24458545,34618.74,0.9947809668699474
499,12724 forest st,80241,Thornton,CO,39.925559,-104.92667900000001,SingleFamily,3.0,305319.0,01/08/2020,1850.0,925.0,2775.0,10686.165,294632.83499999996,0.0366,0.01,30,12,0.008,0.005,898.6301467499999,404.3835660375,1303.0137127874998,203.54600000000002,127.21625,245.52736249999998,1879.3033252874998,100,100,100,300,2179.3033252875,20000,6106.38,36792.545,595.6966747125002,4852.6027924499995,18319.14,1.1257743352355756
1444,1260 toedtli dr,80305,Boulder,CO,39.976984,-105.24269,SingleFamily,4.0,811201.0,01/08/2020,3000.0,1000.0,4000.0,28392.035000000003,782808.965,0.0366,0.01,30,12,0.008,0.005,2387.56734325,1074.4053044625,3461.9726477124996,540.8006666666666,338.0004166666667,652.3408041666667,4993.114535212499,100,100,100,300,5293.114535212499,20000,16224.02,64616.05500000001,-1293.1145352124986,12892.86365355,48672.06,0.8983456082393146
1555,890 willowbrook rd,80302,Boulder,CO,40.003102,-105.28854799999999,SingleFamily,6.0,2649791.0,01/08/2020,8694.0,1738.8,10432.8,92742.68500000001,2557048.315,0.0366,0.01,30,12,0.008,0.005,7798.99736075,3509.5488123375,11308.5461730875,1766.5273333333334,1104.0795833333334,2130.873595833333,16310.0266855875,100,100,100,300,16610.0266855875,20000,52995.82,165738.505,-6177.226685587502,42114.58574805,158987.46,0.8920131475845035
1637,3047 s lisbon way,80013,Aurora,CO,39.662777,-104.74635500000001,SingleFamily,3.0,455410.0,01/08/2020,2300.0,1150.0,3450.0,15939.350000000002,439470.64999999997,0.0366,0.01,30,12,0.008,0.005,1340.3854824999999,603.173467125,1943.558949625,303.6066666666667,189.7541666666667,366.22554166666663,2803.145324625,100,100,100,300,3103.145324625,20000,9108.2,45047.55,346.85467537500017,7238.0816055,27324.6,1.1659887765261372
1899,1172 n kenton st,80010,Aurora,CO,39.734331,-104.85966699999999,SingleFamily,3.0,317085.0,01/08/2020,1850.0,925.0,2775.0,11097.975,305987.02499999997,0.0366,0.01,30,12,0.008,0.005,933.2604262499999,419.96719181249995,1353.2276180625,211.39,132.11875,254.98918749999999,1951.7255555625,100,100,100,300,2251.7255555624997,20000,6341.7,37439.674999999996,523.2744444375003,5039.606301749999,19025.1,1.1069540436715866
567,2131 e 90th ave,80229,Thornton,CO,39.860207,-104.96113100000001,SingleFamily,3.0,303790.0,01/08/2020,1795.0,897.5,2692.5,10632.650000000001,293157.35,0.0366,0.01,30,12,0.008,0.005,894.1299174999999,402.358462875,1296.488380375,202.52666666666667,126.57916666666667,244.29779166666665,1869.8920053749998,100,100,100,300,2169.892005375,20000,6075.8,36708.450000000004,522.6079946250002,4828.3015545,18227.399999999998,1.0923097404003708
