,address,zipcode,city,state,latitude,longitude,usecode,bedrooms,amount,last-updated,rent,rentPerUnit,totalMonthlyIncome,downPayment,loanAmount,interestRate,pmiRate,loanTerm_years,paymentsPerYear,taxRate,insuranceRate,monthlyInterest,monthlyPrincipal,monthlyP&I,monthlyTaxes,monthlyInsurance,monthlyPMI,subTotalMonthlyPayment,vacancy,capitalExpenditures,maintenance,subtotalMonthlyReserves,totalMonthlyExpenses,rehabCost,closingCosts,initialInvestment,monthlyCashFlow,yearlyLoanPaydown,appreciationAmount,oneYearNWROI
665,2430 s fillmore st,80210,Denver,CO,39.672453999999995,-104.953301,SingleFamily,2.0,635009.0,01/08/2020,2750.0,2750.0,5500.0,22225.315000000002,612783.6849999999,0.0366,0.01,30,12,0.008,0.005,1868.9902392499998,841.0456076625,2710.0358469125,423.33933333333334,264.58708333333334,510.6530708333333,3908.6153344125,100,100,100,300,4208.6153344125,20000,12700.18,54925.495,1291.3846655875004,10092.547291949999,38100.54,1.76037927885766
667,2850 n vine st,80205,Denver,CO,39.757940000000005,-104.961881,SingleFamily,4.0,920759.0,01/08/2020,3605.0,1201.6666666666667,4806.666666666667,32226.565000000002,888532.4349999999,0.0366,0.01,30,12,0.008,0.005,2710.0239267499996,1219.5107670374998,3929.5346937874992,613.8393333333333,383.64958333333334,740.4436958333332,5667.467306287499,100,100,100,300,5967.467306287499,20000,18415.18,70641.745,-1160.800639620832,14634.129204449997,55245.54,0.9961540662536015
670,3827 n lafayette st,80205,Denver,CO,39.768683,-104.97121499999999,SingleFamily,2.0,409483.0,01/08/2020,1995.0,1995.0,3990.0,14331.905,395151.095,0.0366,0.01,30,12,0.008,0.005,1205.2108397499999,542.3448778874999,1747.5557176374998,272.9886666666667,170.61791666666667,329.29257916666666,2520.4548801375,100,100,100,300,2820.4548801375,20000,8189.66,42521.565,1169.5451198625,6508.138534649999,24568.98,1.6239209439492643
671,4970 n troy st,80239,Denver,CO,39.786196999999994,-104.841536,SingleFamily,3.0,343975.0,01/08/2020,2100.0,1050.0,3150.0,12039.125000000002,331935.875,0.0366,0.01,30,12,0.008,0.005,1012.40441875,455.5819884375,1467.9864071875,229.3166666666667,143.32291666666666,276.61322916666666,2117.2392196875,100,100,100,300,2417.2392196875,20000,6879.5,38918.625,732.7607803125002,5466.98386125,20638.5,1.2204596957112437
676,4651 w virginia ave,80219,Denver,CO,39.70839,-105.04784099999999,SingleFamily,3.0,317504.0,01/08/2020,1900.0,950.0,2850.0,11112.640000000001,306391.36,0.0366,0.01,30,12,0.008,0.005,934.493648,420.5221416,1355.0157896,211.66933333333336,132.29333333333332,255.32613333333333,1954.3045895999999,100,100,100,300,2254.3045896,20000,6350.08,37462.72,595.6954104000001,5046.2656992,19050.239999999998,1.1383276661171424
680,891 s university blvd,80209,Denver,CO,39.700376,-104.95969699999999,SingleFamily,5.0,652848.0,01/08/2020,2500.0,625.0,3125.0,22849.680000000004,629998.32,0.0366,0.01,30,12,0.008,0.005,1921.4948759999997,864.6726941999999,2786.1675702,435.232,272.02000000000004,524.9986,4018.4181701999996,100,100,100,300,4318.4181702,20000,13056.960000000001,55906.64000000001,-1193.4181701999996,10376.072330399998,39170.88,0.7642372048829977
690,1464 n vrain st,80204,Denver,CO,39.739754,-105.04601100000001,SingleFamily,3.0,516788.0,01/08/2020,2195.0,1097.5,3292.5,18087.58,498700.42,0.0366,0.01,30,12,0.008,0.005,1521.036281,684.46632645,2205.50260745,344.5253333333333,215.32833333333335,415.58368333333334,3180.9399574500003,100,100,100,300,3480.9399574500003,20000,10335.76,48423.340000000004,-188.4399574500003,8213.5959174,31007.28,1.0352362399619686
695,3200 e flora pl,80210,Denver,CO,39.656954999999996,-104.949024,SingleFamily,4.0,1140917.0,01/08/2020,4496.0,1498.6666666666667,5994.666666666667,39932.095,1100984.905,0.0366,0.01,30,12,0.008,0.005,3358.00396025,1511.1017821125001,4869.105742362501,760.6113333333333,475.38208333333336,917.4874208333334,7022.5865798625,100,100,100,300,7322.5865798625,20000,22818.34,82750.435,-1327.919913195833,18133.22138535,68455.02,1.0711388094455336
696,926 s krameria st,80224,Denver,CO,39.699335999999995,-104.916077,SingleFamily,3.0,584721.0,01/08/2020,2064.0,1032.0,3096.0,20465.235,564255.765,0.0366,0.01,30,12,0.008,0.005,1720.9800832500002,774.4410374625002,2495.4211207125004,389.814,243.63375,470.2131375000001,3599.0820082125,100,100,100,300,3899.0820082125,20000,11694.42,52159.655,-803.0820082125001,9293.292449550001,35083.26,0.9034486204136128
698,4830 n ames st,80212,Denver,CO,39.78443,-105.05408200000001,SingleFamily,6.0,584874.0,01/08/2020,2195.0,439.0,2634.0,20470.59,564403.41,0.0366,0.01,30,12,0.008,0.005,1721.4304005000001,774.643680225,2496.0740807250004,389.916,243.6975,470.3361750000001,3600.0237557250007,100,100,100,300,3900.0237557250007,20000,11697.48,52168.06999999999,-1266.0237557250007,9295.7241627,35092.44,0.6606316678765383
700,1485 s vine st,80210,Denver,CO,39.689608,-104.963219,SingleFamily,2.0,620275.0,01/08/2020,2350.0,2350.0,4700.0,21709.625000000004,598565.375,0.0366,0.01,30,12,0.008,0.005,1825.62439375,821.5309771875001,2647.1553709375003,413.51666666666665,258.4479166666667,498.8044791666667,3817.9244334375,100,100,100,300,4117.9244334375,20000,12405.5,54115.125,582.0755665625002,9858.371726250001,37216.5,1.5200884877379477
701,2227 w 35th ave,80211,Denver,CO,39.765876,-105.01356499999999,SingleFamily,5.0,1527989.0,01/08/2020,6039.0,1509.75,7548.75,53479.615000000005,1474509.385,0.0366,0.01,30,12,0.008,0.005,4497.25362425,2023.7641309125001,6521.0177551625,1018.6593333333334,636.6620833333333,1228.7578208333334,9405.0969926625,100,100,100,300,9705.0969926625,20000,30559.78,104039.395,-2156.3469926625003,24285.16957095,91679.34,1.040042050023455
702,2800 s hudson st,80222,Denver,CO,39.666364,-104.923252,SingleFamily,3.0,425955.0,01/08/2020,2200.0,1100.0,3300.0,14908.425000000001,411046.575,0.0366,0.01,30,12,0.008,0.005,1253.69205375,564.1614241875001,1817.8534779375,283.96999999999997,177.48125000000002,342.5388125,2621.8435404374995,100,100,100,300,2921.8435404374995,20000,8519.1,43427.525,378.15645956250046,6769.937090250001,25557.3,1.1528429171360792
705,4845 e kansas dr,80246,Denver,CO,39.695570000000004,-104.930598,SingleFamily,3.0,361114.0,01/08/2020,1895.0,947.5,2842.5,12638.990000000002,348475.01,0.0366,0.01,30,12,0.008,0.005,1062.8487805,478.281951225,1541.130731725,240.74266666666668,150.46416666666667,290.3958416666667,2222.7334067250003,100,100,100,300,2522.7334067250003,20000,7222.28,39861.270000000004,319.76659327499965,5739.3834147,21666.84,1.069043272680474
706,1272 n leyden st,80220,Denver,CO,39.736428000000004,-104.91483799999999,Townhouse,2.0,312135.0,01/08/2020,1650.0,1650.0,3300.0,10924.725,301210.27499999997,0.0366,0.01,30,12,0.008,0.005,918.6913387499999,413.41110243749995,1332.1024411874998,208.09,130.05625,251.00856249999995,1921.2572536874998,100,100,100,300,2221.2572536874995,20000,6242.7,37167.424999999996,1078.7427463125005,4960.933229249999,18728.1,1.5183711592880058
708,3061 n grape st,80207,Denver,CO,39.761333,-104.92491000000001,SingleFamily,3.0,492705.0,01/08/2020,2300.0,1150.0,3450.0,17244.675000000003,475460.325,0.0366,0.01,30,12,0.008,0.005,1450.15399125,652.5692960625,2102.7232873125,328.46999999999997,205.29375000000002,396.21693750000003,3032.7039748124994,100,100,100,300,3332.7039748124994,20000,9854.1,47098.775,117.29602518750062,7830.83155275,29562.3,1.1168163897044032
709,3868 n winona ct,80212,Denver,CO,39.770681,-105.047128,SingleFamily,3.0,756403.0,01/08/2020,3200.0,1600.0,4800.0,26474.105000000003,729928.895,0.0366,0.01,30,12,0.008,0.005,2226.28312975,1001.8274083875001,3228.1105381375,504.26866666666666,315.16791666666666,608.2740791666666,4655.821200637501,100,100,100,300,4955.821200637501,20000,15128.06,61602.165,-155.82120063750062,12021.92890065,45384.18,1.2132082450835937
712,5035 n umatilla st,80221,Denver,CO,39.78812,-105.012671,SingleFamily,3.0,469494.0,01/08/2020,2300.0,1150.0,3450.0,16432.29,453061.70999999996,0.0366,0.01,30,12,0.008,0.005,1381.8382155,621.827196975,2003.6654124749998,312.99600000000004,195.62250000000003,377.55142499999994,2889.835337475,100,100,100,300,3189.835337475,20000,9389.880000000001,45822.17,260.16466252500004,7461.9263637,28169.64,1.1469020850387488
713,4120 n orleans st,80249,Denver,CO,39.773429,-104.738029,SingleFamily,2.0,321088.0,01/08/2020,1950.0,1950.0,3900.0,11238.080000000002,309849.92,0.0366,0.01,30,12,0.008,0.005,945.0422560000001,425.2690152,1370.3112712000002,214.05866666666668,133.78666666666666,258.20826666666665,1976.3648712000004,100,100,100,300,2276.3648712000004,20000,6421.76,37659.840000000004,1623.6351287999996,5103.2281824,19265.28,1.7857784241250094
715,1688 n quitman st,80204,Denver,CO,39.742457,-105.04033100000001,Townhouse,3.0,700015.0,01/08/2020,3500.0,1750.0,5250.0,24500.525,675514.475,0.0366,0.01,30,12,0.008,0.005,2060.31914875,927.1436169374999,2987.4627656875,466.6766666666667,291.6729166666667,562.9287291666666,4308.7410781875005,100,100,100,300,4608.7410781875005,20000,14000.300000000001,58500.825000000004,641.2589218124995,11125.723403249998,42000.9,1.3986423347875863
717,5930 w colgate pl,80227,Denver,CO,39.658693,-105.060347,SingleFamily,3.0,425766.0,01/08/2020,2200.0,1100.0,3300.0,14901.810000000001,410864.19,0.0366,0.01,30,12,0.008,0.005,1253.1357795000001,563.911100775,1817.0468802750001,283.844,177.4025,342.38682500000004,2620.6802052750004,100,100,100,300,2920.6802052750004,20000,8515.32,43417.13,379.3197947249996,6766.9332093,25545.96,1.1531100914777186
720,4705 n stuart st,80212,Denver,CO,39.782216,-105.043048,SingleFamily,2.0,463960.0,01/08/2020,2300.0,2300.0,4600.0,16238.600000000002,447721.39999999997,0.0366,0.01,30,12,0.008,0.005,1365.55027,614.4976215,1980.0478914999999,309.3066666666667,193.3166666666667,373.10116666666664,2855.7723915,100,100,100,300,3155.7723915,20000,9279.2,45517.8,1444.2276084999999,7373.971458,27837.6,1.7606804977393455
723,2260 n race st,80205,Denver,CO,39.75051,-104.96311599999999,SingleFamily,2.0,383690.0,01/08/2020,1995.0,1995.0,3990.0,13429.150000000001,370260.85,0.0366,0.01,30,12,0.008,0.005,1129.2955924999999,508.18301662499994,1637.4786091249998,255.79333333333332,159.87083333333334,308.5507083333333,2361.6934841249995,100,100,100,300,2661.6934841249995,20000,7673.8,41102.950000000004,1328.3065158750005,6098.196199499999,23021.399999999998,1.67869397184387
726,9340 e center ave,80247,Denver,CO,39.706468,-104.878474,Condominium,2.0,280236.0,01/08/2020,1415.0,1415.0,2830.0,9808.26,270427.74,0.0366,0.01,30,12,0.008,0.005,824.804607,371.16207315,1195.96668015,186.82399999999998,116.765,225.35645,1724.9121301500002,100,100,100,300,2024.9121301500002,20000,5604.72,35412.98,805.0878698499998,4453.9448778000005,16814.16,1.3528700300285377
728,1612 s clayton st,80210,Denver,CO,39.687187,-104.95439099999999,SingleFamily,4.0,1074153.0,01/08/2020,4596.0,1532.0,6128.0,37595.355,1036557.645,0.0366,0.01,30,12,0.008,0.005,3161.50081725,1422.6753677625002,4584.1761850125,716.102,447.56375,863.7980375000001,6611.6399725125,100,100,100,300,6911.6399725125,20000,21483.06,79078.41500000001,-783.6399725125002,17072.104413150002,64449.18,1.1444539542554057
729,399 s bryant st,80219,Denver,CO,39.709472,-105.018375,SingleFamily,2.0,386431.0,01/08/2020,2100.0,2100.0,4200.0,13525.085000000001,372905.915,0.0366,0.01,30,12,0.008,0.005,1137.36304075,511.8133683375,1649.1764090875,257.62066666666664,161.01291666666665,310.75492916666667,2378.5649215875,100,100,100,300,2678.5649215875,20000,7728.62,41253.705,1521.4350784125,6141.76042005,23185.86,1.764322534448724
737,3475 w mississippi ave,80219,Denver,CO,39.697062,-105.03275900000001,SingleFamily,2.0,333231.0,01/08/2020,2056.0,2056.0,4112.0,11663.085000000001,321567.915,0.0366,0.01,30,12,0.008,0.005,980.7821407499999,441.35196333749997,1422.1341040875,222.154,138.84625,267.9732625,2051.1076165875,100,100,100,300,2351.1076165875,20000,6664.62,38327.705,1760.8923834124998,5296.22356005,19993.86,1.8548669209648736
739,623 s vine st,80209,Denver,CO,39.705206,-104.963176,SingleFamily,3.0,954436.0,01/08/2020,3731.0,1865.5,5596.5,33405.26,921030.74,0.0366,0.01,30,12,0.008,0.005,2809.143757,1264.11469065,4073.2584476499997,636.2906666666667,397.6816666666667,767.5256166666667,5874.75639765,100,100,100,300,6174.75639765,20000,19088.72,72493.98000000001,-578.2563976499996,15169.376287800002,57266.159999999996,1.2122725158144165
740,3076 n geneva st,80238,Denver,CO,39.760645000000004,-104.868352,SingleFamily,3.0,749131.0,01/08/2020,3150.0,1575.0,4725.0,26219.585000000003,722911.4149999999,0.0366,0.01,30,12,0.008,0.005,2204.87981575,992.1959170875,3197.0757328375003,499.42066666666665,312.1379166666667,602.4261791666667,4611.0604953375005,100,100,100,300,4911.0604953375005,20000,14982.62,61202.20500000001,-186.06049533750047,11906.35100505,44947.86,1.2012881735388454
741,191 s windsor dr,80219,Denver,CO,39.713557,-105.04876100000001,SingleFamily,2.0,318056.0,01/08/2020,1700.0,1700.0,3400.0,11131.960000000001,306924.04,0.0366,0.01,30,12,0.008,0.005,936.1183219999999,421.25324489999997,1357.3715668999998,212.03733333333332,132.52333333333334,255.77003333333332,1957.7022668999996,100,100,100,300,2257.7022669,20000,6361.12,37493.08,1142.2977331000002,5055.038938799999,19083.36,1.5535125878162048
742,3918 s yosemite st,80237,Denver,CO,39.644701,-104.88276599999999,Condominium,3.0,298843.0,01/08/2020,1896.0,948.0,2844.0,10459.505000000001,288383.495,0.0366,0.01,30,12,0.008,0.005,879.56965975,395.8063468875,1275.3760066375,199.22866666666667,124.51791666666666,240.31957916666667,1839.4421691375,100,100,100,300,2139.4421691375,20000,5976.86,36436.365,704.5578308624999,4749.67616265,17930.579999999998,1.1667176496063754
743,8427 e 35th ave,80238,Denver,CO,39.765465,-104.890005,SingleFamily,3.0,477038.0,01/08/2020,2500.0,1250.0,3750.0,16696.33,460341.67,0.0366,0.01,30,12,0.008,0.005,1404.0420935,631.818942075,2035.861035575,318.0253333333333,198.76583333333335,383.6180583333333,2936.270260575,100,100,100,300,3236.270260575,20000,9540.76,46237.090000000004,513.7297394249999,7581.8273049,28622.28,1.2407542122136144
746,6637 w kenyon ave,80235,Denver,CO,39.650137,-105.069689,SingleFamily,4.0,423769.0,01/08/2020,2250.0,750.0,3000.0,14831.915,408937.08499999996,0.0366,0.01,30,12,0.008,0.005,1247.25810925,561.2661491625,1808.5242584124999,282.5126666666667,176.5704166666667,340.78090416666663,2608.3882459124993,100,100,100,300,2908.3882459124993,20000,8475.380000000001,43307.295,91.61175408750069,6735.193789950001,25426.14,0.9758327052982646
751,355 n dahlia st,80220,Denver,CO,39.722159000000005,-104.931954,SingleFamily,4.0,2342784.0,01/08/2020,9269.0,3089.6666666666665,12358.666666666666,81997.44,2260786.56,0.0366,0.01,30,12,0.008,0.005,6895.399008,3102.9295536000004,9998.328561600001,1561.856,976.16,1883.9888,14420.333361600002,100,100,100,300,14720.333361600002,20000,46855.68,148853.12,-2361.6666949333357,37235.1546432,140567.04,1.253169529157333
754,1310 s humboldt st,80210,Denver,CO,39.692664,-104.96956999999999,SingleFamily,5.0,2007604.0,01/08/2020,9439.0,2359.75,11798.75,70266.14,1937337.8599999999,0.0366,0.01,30,12,0.008,0.005,5908.880473,2658.99621285,8567.87668585,1338.4026666666666,836.5016666666667,1614.4482166666667,12357.229235850002,100,100,100,300,12657.229235850002,20000,40152.08,130418.22,-858.4792358500017,31907.9545542,120456.23999999999,1.3064082896086142
759,1800 w berkeley pl,80221,Denver,CO,39.790061,-105.006607,SingleFamily,2.0,326425.0,01/08/2020,1825.0,1825.0,3650.0,11424.875000000002,315000.125,0.0366,0.01,30,12,0.008,0.005,960.75038125,432.3376715625,1393.0880528125,217.61666666666667,136.01041666666666,262.5001041666667,2009.2152403125,100,100,100,300,2309.2152403125,20000,6528.5,37953.375,1340.7847596875,5188.0520587500005,19585.5,1.6536861128950981
760,4536 n dearborn st,80239,Denver,CO,39.776779,-104.820081,SingleFamily,5.0,337373.0,01/08/2020,2100.0,525.0,2625.0,11808.055,325564.945,0.0366,0.01,30,12,0.008,0.005,992.9730822500001,446.83788701250006,1439.8109692625,224.91533333333334,140.57208333333332,271.30412083333334,2076.6025067625,100,100,100,300,2376.6025067625,20000,6747.46,38555.515,248.39749323749993,5362.054644150001,20242.38,0.9048045283015932
761,20864 e 51st pl,80249,Denver,CO,39.789839,-104.74564699999999,SingleFamily,5.0,530115.0,01/08/2020,2900.0,725.0,3625.0,18554.025,511560.975,0.0366,0.01,30,12,0.008,0.005,1560.26097375,702.1174381874999,2262.3784119375,353.41,220.88125000000002,426.30081249999995,3262.9704744375,100,100,100,300,3562.9704744375,20000,10602.300000000001,49156.325000000004,62.02952556250011,8425.40925825,31806.899999999998,1.0105853837730951
762,1698 s king st,80219,Denver,CO,39.685272,-105.033123,SingleFamily,3.0,358675.0,01/08/2020,2125.0,1062.5,3187.5,12553.625000000002,346121.375,0.0366,0.01,30,12,0.008,0.005,1055.67019375,475.0515871875,1530.7217809375,239.11666666666667,149.44791666666666,288.4344791666667,2207.7208434374998,100,100,100,300,2507.7208434374998,20000,7173.5,39727.125,679.7791565625002,5700.61904625,21520.5,1.2114762627549818
766,2726 n tamarac st,80238,Denver,CO,39.755449,-104.894857,SingleFamily,3.0,539392.0,01/08/2020,2650.0,1325.0,3975.0,18878.72,520513.27999999997,0.0366,0.01,30,12,0.008,0.005,1587.565504,714.4044768,2301.9699808,359.5946666666667,224.74666666666667,433.76106666666664,3320.0723808,100,100,100,300,3620.0723808,20000,10787.84,49666.56,354.9276192000002,8572.8537216,32363.52,1.2301134838410392
767,19540 e 50th pl,80249,Denver,CO,39.788925,-104.760921,SingleFamily,3.0,362520.0,01/08/2020,2250.0,1125.0,3375.0,12688.2,349831.8,0.0366,0.01,30,12,0.008,0.005,1066.98699,480.14414550000004,1547.1311355000003,241.67999999999998,151.05,291.5265,2231.3876355,100,100,100,300,2531.3876355,20000,7250.400000000001,39938.6,843.6123644999998,5761.729746000001,21751.2,1.2803723245181355
769,6520 w alamo dr,80123,Denver,CO,39.615428,-105.06900900000001,SingleFamily,3.0,519049.0,01/08/2020,2100.0,1050.0,3150.0,18166.715,500882.285,0.0366,0.01,30,12,0.008,0.005,1527.69096925,687.4609361625,2215.1519054125,346.03266666666667,216.27041666666665,417.4019041666666,3194.8568929125,100,100,100,300,3494.8568929125,20000,10380.98,48547.69499999999,-344.8568929124999,8249.531233950001,31142.94,0.9857149452512629
770,1860 s meade st,80219,Denver,CO,39.683383,-105.036277,SingleFamily,3.0,337115.0,01/08/2020,1900.0,950.0,2850.0,11799.025000000001,325315.975,0.0366,0.01,30,12,0.008,0.005,992.21372375,446.4961756875,1438.7098994375,224.74333333333334,140.46458333333334,271.0966458333333,2075.0144619375,100,100,100,300,2375.0144619375,20000,6742.3,38541.325000000004,474.9855380624999,5357.95410825,20226.899999999998,1.1075042325348181
771,1635 n olive st,80220,Denver,CO,39.742301,-104.90726299999999,SingleFamily,2.0,390510.0,01/08/2020,2100.0,2100.0,4200.0,13667.850000000002,376842.14999999997,0.0366,0.01,30,12,0.008,0.005,1149.3685575,517.215850875,1666.5844083749998,260.34,162.7125,314.035125,2403.6720333749995,100,100,100,300,2703.6720333749995,20000,7810.2,41478.05,1496.3279666250005,6206.5902105000005,23430.6,1.7549794604616176
772,2465 s newton st,80219,Denver,CO,39.672634,-105.037085,SingleFamily,3.0,490906.0,01/08/2020,2100.0,1050.0,3150.0,17181.710000000003,473724.29,0.0366,0.01,30,12,0.008,0.005,1444.8590844999999,650.186588025,2095.0456725249996,327.27066666666667,204.54416666666668,394.77024166666666,3021.6307475249996,100,100,100,300,3321.6307475249996,20000,9818.12,46999.83000000001,-171.6307475249996,7802.2390563,29454.36,1.0169617653085128
777,856 n jackson st,80206,Denver,CO,39.730158,-104.942596,SingleFamily,3.0,594108.0,01/08/2020,2300.0,1150.0,3450.0,20793.780000000002,573314.22,0.0366,0.01,30,12,0.008,0.005,1748.608371,786.87376695,2535.48213795,396.07200000000006,247.545,477.76185000000004,3656.86098795,100,100,100,300,3956.86098795,20000,11882.16,52675.94,-506.86098795,9442.4852034,35646.479999999996,1.0024810824068824
